ad_ref,assembly,body,ad_city,color,engine_cc,fuel_type,make,mileage,model,registered,transmission,year,price,make_reduced,model_reduced,log_price
7866554,Unknown,Hatchback,Rawalpindi,Solid White,1000.0,Petrol,Suzuki,170000,Alto,Islamabad,Manual,1905.0,1500000.0,Suzuki,Alto,14.220976332738882
7866496,Unknown,Sedan,Lahore,Crystal Black,1800.0,Petrol,Honda,100000,Civic,Punjab,Automatic,1905.0,2550000.0,Honda,Civic,14.751604309291395
7866499,Imported,Sedan,Peshawar,Grey,1500.0,Petrol,Toyota,123522,Corolla,Peshawar,Automatic,1905.0,1450000.0,Toyota,Corolla,14.187074804051692
7866503,Unknown,Hatchback,Karachi,Silver,1000.0,Petrol,Suzuki,65000,Cultus,Karachi,Manual,1905.0,1545000.0,Suzuki,Cultus,14.250535115562965
7866498,Unknown,Sedan,Narowal,Super White,1598.0,Petrol,Toyota,12000,Corolla,Punjab,Automatic,1905.0,6200000.0,Toyota,Corolla,15.64006001130563
7866514,Unknown,Hatchback,Karachi,White,1000.0,Petrol,Hyundai,220000,Santro,Sindh,Manual,1905.0,750000.0,Hyundai,Other,13.527829818844937
7866517,Imported,Unknown,Islamabad,Unknown,1500.0,Hybrid,Toyota,25000,Sienta,Islamabad,Automatic,1905.0,6025000.0,Toyota,Other,15.611428203316082
7866518,Unknown,Sedan,Karachi,White,1300.0,Petrol,Toyota,100000,Corolla,Karachi,Manual,1905.0,1180000.0,Toyota,Corolla,13.981025843899115
7649064,Imported,Hatchback,Karachi,Turquoise,660.0,Petrol,Daihatsu,156000,Mira,Karachi,Automatic,1905.0,1250000.0,Daihatsu,Mira,14.038654909278163
7866520,Unknown,Hatchback,Gujranwala,Black,660.0,Petrol,Suzuki,30000,Alto,Punjab,Manual,1905.0,2300000.0,Suzuki,Alto,14.648420115681892
7866526,Unknown,Hatchback,Kharian,Silky Silver,1000.0,Petrol,Suzuki,13824,Cultus,Lahore,Manual,1905.0,1050000.0,Suzuki,Cultus,13.864301674514206
7866528,Unknown,Hatchback,Sohawa,Gold,800.0,Petrol,Suzuki,67000,Mehran,Lahore,Manual,1905.0,1250000.0,Suzuki,Mehran,14.038654909278163
7866533,Unknown,Hatchback,Bahawalpur,White,660.0,Petrol,Suzuki,5500,Alto,Islamabad,Manual,1905.0,2500000.0,Suzuki,Alto,14.731801689838349
7855764,Imported,SUV,Karachi,White,2700.0,Petrol,Toyota,145000,Prado,Karachi,Automatic,1905.0,7800000.0,Toyota,Prado,15.86963441986494
7866538,Unknown,Sedan,Islamabad,White,1300.0,Petrol,Honda,69500,City,Lahore,Manual,1905.0,2600000.0,Honda,City,14.77102238760702
7866540,Unknown,Sedan,Lahore,Silver,1500.0,Petrol,Honda,120000,Civic,Faisalabad,Manual,1905.0,735000.0,Honda,Civic,13.507627138738266
7866539,Unknown,Hatchback,Lahore,Silver,1000.0,Petrol,Suzuki,55555,Cultus,Lahore,Manual,1905.0,750000.0,Suzuki,Cultus,13.527829818844937
7866542,Unknown,Pick Up,Islamabad,Green,800.0,Petrol,Suzuki,70000,Ravi,Rawalpindi,Manual,1905.0,870000.0,Suzuki,Other,13.676249640055394
7866545,Imported,Unknown,Karachi,Black,2200.0,Petrol,Mercedes,130000,Benz,Sindh,Automatic,1905.0,2000000.0,Mercedes,Benz,14.508658238524095
7866527,Unknown,Mini Van,Karachi,White,800.0,Petrol,Suzuki,112000,Bolan,Karachi,Manual,1905.0,795000.0,Suzuki,Bolan,13.586098651497313
7866553,Unknown,Hatchback,Islamabad,Silver Metallic,800.0,Petrol,Suzuki,123,Mehran,Punjab,Manual,1905.0,625000.0,Suzuki,Mehran,13.345508528717259
7866480,Unknown,Hatchback,Islamabad,Snow White Pearl,800.0,Petrol,Suzuki,999999,Mehran,Rawalpindi,Manual,1905.0,495000.0,Suzuki,Mehran,13.112315061750808
7861956,Imported,Hatchback,Karachi,Black,660.0,Petrol,Honda,94700,N,Karachi,Automatic,1905.0,2350000.0,Honda,Other,14.669926311652166
7866548,Unknown,Sedan,Karachi,Super white,1798.0,Petrol,Toyota,48000,Corolla,Sindh,Automatic,1905.0,5775000.0,Toyota,Corolla,15.56904898753229
7862200,Unknown,Hatchback,Islamabad,Solid White,1300.0,Petrol,Suzuki,78000,Swift,Islamabad,Manual,1905.0,2400000.0,Suzuki,Swift,14.690979711984754
7862529,Unknown,Crossover,Islamabad,White,1500.0,Petrol,MG,28000,HS,Islamabad,Automatic,1905.0,6850000.0,MG,Other,15.739759356223798
7735064,Imported,Sedan,Islamabad,Taffeta White,1800.0,Petrol,Honda,103000,Civic,Islamabad,Automatic,1905.0,3785000.0,Honda,Civic,15.146556709054444
7862913,Unknown,Sedan,Karachi,Modern Steel Metallic,1300.0,Petrol,Honda,3000,City,Sindh,Manual,1905.0,4700000.0,Honda,City,15.363073279446223
7023604,Unknown,Sedan,Faisalabad,White,1300.0,Petrol,Suzuki,85000,Liana,Punjab,Manual,1905.0,900000.0,Suzuki,Other,13.710151153416941
7866448,Unknown,Hatchback,Faisalabad,White,1000.0,Petrol,Hyundai,100000,Santro,Islamabad,Manual,1905.0,680000.0,Hyundai,Other,13.429849547739444
7866447,Unknown,Sedan,Vehari,Attitude Black,1300.0,Petrol,Toyota,54000,Yaris,Punjab,Manual,1905.0,3650000.0,Toyota,Yaris,15.11023799953124
7782962,Imported,Sedan,Attock,White,1500.0,Petrol,Toyota,147945,Corolla,Islamabad,Automatic,1905.0,3450000.0,Toyota,Corolla,15.053885078862573
7866451,Unknown,SUV,Faisalabad,White,2000.0,Petrol,KIA,42000,Sportage,Islamabad,Automatic,1905.0,7350000.0,KIA,Sportage,15.810211007243431
7866450,Unknown,Sedan,Karachi,Taffeta White,1800.0,Petrol,Honda,76000,Civic,Sindh,Automatic,1905.0,4500000.0,Honda,Civic,15.319588176962746
7866452,Unknown,Hatchback,Faisalabad,Silky Silver,796.0,Petrol,Suzuki,80000,Mehran,Faisalabad,Manual,1905.0,1180000.0,Suzuki,Mehran,13.981025843899115
7866453,Unknown,Crossover,Peshawar,Crystal Black Pearl,1500.0,Petrol,Honda,4000,HR-V,Un-Registered,Automatic,1905.0,7875000.0,Honda,Other,15.87920386966009
7863774,Imported,Hatchback,Islamabad,White,660.0,Petrol,Suzuki,102000,Alto,Islamabad,Automatic,1905.0,2150000.0,Suzuki,Alto,14.580978865220017
7527240,Unknown,Sedan,Wah,Modern Steel Metallic,1800.0,Petrol,Honda,137000,Civic,Islamabad,Automatic,1905.0,5300000.0,Honda,Civic,15.483217567201578
7866454,Unknown,Unknown,Sukkur,White,800.0,Petrol,Suzuki,47000,Bolan,Sindh,Manual,1905.0,1250000.0,Suzuki,Bolan,14.038654909278163
7861740,Unknown,Unknown,Charsadda,green,1000.0,Petrol,Suzuki,5684,Margalla,Lahore,Manual,1905.0,540000.0,Suzuki,Other,13.199326270390594
7861753,Unknown,Van,Rawalpindi,Solid White,800.0,Petrol,Suzuki,45000,Bolan,Islamabad,Manual,1905.0,1825000.0,Suzuki,Bolan,14.417091092943783
7866461,Imported,Station Wagon,Lahore,White,660.0,Hybrid,Suzuki,74000,Spacia,Punjab,Automatic,1905.0,3500000.0,Suzuki,Other,15.068273812173887
7866477,Unknown,Sedan,Rawalpindi,White,1600.0,Petrol,Toyota,68000,Corolla,Islamabad,Automatic,1905.0,4600000.0,Toyota,Corolla,15.341567078850604
7866469,Unknown,Van,Lahore,Solid White,800.0,Petrol,Suzuki,6000,Bolan,Punjab,Manual,1905.0,1850000.0,Suzuki,Bolan,14.430696737594902
7866479,Unknown,Hatchback,Karachi,Maroon,796.0,Petrol,Suzuki,65000,Mehran,Sindh,Manual,1905.0,1250000.0,Suzuki,Mehran,14.038654909278163
7866468,Imported,Unknown,Chakwal,White,1000.0,Petrol,Chevrolet,200000,Joy,Attock,Manual,1905.0,900000.0,Other,Other,13.710151153416941
7866478,Imported,Unknown,Gujranwala,Silver,660.0,Petrol,Suzuki,140000,Every,Lahore,Automatic,1905.0,2150000.0,Suzuki,Every,14.580978865220017
7866262,Unknown,Sedan,Peshawar,White,1500.0,Petrol,Changan,49000,Alsvin,Peshawar,Automatic,1905.0,3650000.0,Changan,Other,15.11023799953124
7866417,Unknown,Sedan,Chakwal,Taffeta White,1600.0,Petrol,Honda,150000,Civic,Karachi,Manual,1905.0,1550000.0,Honda,Civic,14.253766134056512
7866407,Imported,Sedan,Karachi,Unknown,1800.0,Petrol,Toyota,40000,Prius,Un-Registered,Automatic,1905.0,12500000.0,Toyota,Prius,16.341239282272525
7866405,Unknown,Sedan,Arifwala,Super white,1798.0,Petrol,Toyota,150000,Corolla,Lahore,Automatic,1905.0,5150000.0,Toyota,Corolla,15.454507466814658
7866411,Unknown,Sedan,Lahore,Silver,1500.0,Petrol,Changan,10000,Alsvin,Punjab,Automatic,1905.0,3950000.0,Changan,Other,15.18922639004183
7866409,Imported,Hatchback,Sialkot,Blue,660.0,Hybrid,Suzuki,12345,Wagon,Un-Registered,Automatic,1905.0,3650000.0,Suzuki,Wagon,15.11023799953124
7866419,Unknown,Crossover,Peshawar,Teffeta White,1500.0,Petrol,Honda,4950,HR-V,Islamabad,Automatic,1905.0,7800000.0,Honda,Other,15.86963441986494
7320990,Unknown,Hatchback,Sialkot,White,1000.0,Petrol,Suzuki,11000,Wagon,Un-Registered,Manual,1905.0,3100000.0,Suzuki,Wagon,14.946912992035967
7866428,Unknown,Unknown,Shorkot,White,1300.0,Petrol,Proton,150000,Saga,Punjab,Manual,1905.0,2200000.0,Proton,Other,14.603968372873895
7866420,Unknown,Sedan,Gujranwala,Grey,1800.0,Petrol,Honda,166585,Civic,Lahore,Automatic,1905.0,1890000.0,Honda,Civic,14.452087916136215
7382821,Unknown,Unknown,Islamabad,Silver,1500.0,Petrol,Honda,20000,BR-V,Islamabad,Automatic,1905.0,5225000.0,Honda,BR-V,15.468965547202691
7866430,Unknown,Hatchback,Mingora,Graphite Grey,1300.0,Petrol,Suzuki,134,Swift,Peshawar,Manual,1905.0,2350000.0,Suzuki,Swift,14.669926311652166
7526030,Unknown,Sedan,Lahore,White,1300.0,Petrol,Changan,61000,Alsvin,Punjab,Manual,1905.0,3400000.0,Changan,Other,15.039286283703994
3498096,Imported,Unknown,Rawalpindi,Black,660.0,Petrol,Suzuki,120000,Cervo,Lahore,Automatic,1905.0,1750000.0,Suzuki,Other,14.375126917328105
7866433,Imported,Van,Gujar,White,2700.0,Petrol,Toyota,9,Hiace,Rawalpindi,Automatic,1905.0,3150000.0,Toyota,Other,14.962913328262083
7863424,Imported,SUV,Sialkot,Grey,3000.0,Diesel,Toyota,300000,Surf,Islamabad,Automatic,1905.0,5000000.0,Toyota,Other,15.424948670398354
7866443,Unknown,Hatchback,Rawalpindi,White,1000.0,Petrol,Suzuki,61000,Cultus,Islamabad,Manual,1905.0,2950000.0,Suzuki,Cultus,14.897316067298997
7866438,Unknown,Sedan,Multan,Silver,1300.0,Petrol,Honda,145000,City,Sindh,Manual,1905.0,1650000.0,Honda,City,14.316286451937186
7866437,Unknown,Sedan,Lahore,White,1300.0,Petrol,Toyota,52000,Yaris,Lahore,Automatic,1905.0,4300000.0,Toyota,Yaris,15.274125813221904
7866444,Unknown,Sedan,Islamabad,Black,1800.0,Petrol,Toyota,40406,Corolla,Islamabad,Automatic,1905.0,6075000.0,Toyota,Corolla,15.619692711799926
7866436,Unknown,Pick Up,Karachi,Attitude Black,2800.0,Diesel,Toyota,13000,Hilux,Sindh,Automatic,1905.0,15800000.0,Toyota,Hilux,16.575520561288332
7866445,Unknown,Sedan,Karachi,Black,1600.0,Petrol,Toyota,145000,Corolla,Karachi,Automatic,1905.0,2450000.0,Toyota,Corolla,14.711598990684092
7861066,Unknown,Sedan,Lahore,Taffeta White,1800.0,Petrol,Honda,45000,Civic,Lahore,Automatic,1905.0,5150000.0,Honda,Civic,15.454507466814658
7861614,Unknown,Sedan,Islamabad,Super White,1598.0,Petrol,Toyota,38000,Corolla,Islamabad,Automatic,1905.0,6250000.0,Toyota,Corolla,15.648092181712572
7861055,Unknown,Unknown,Kharian,Black,2000.0,Diesel,Jeep,100000,CJ,Karachi,Manual,1905.0,2100000.0,Other,Other,14.557448378884015
7866342,Unknown,Sedan,Wah,White,1300.0,Petrol,Honda,85000,City,Lahore,Manual,1905.0,3900000.0,Honda,City,15.176487367510099
7866340,Imported,Hatchback,Gujrat,Silver,1000.0,Petrol,Toyota,212000,Vitz,Lahore,Automatic,1905.0,2275000.0,Toyota,Vitz,14.637491049927531
7866323,Unknown,Hatchback,Lahore,Snow White Pearl,800.0,Petrol,Suzuki,25677,Mehran,Lahore,Manual,1905.0,525000.0,Suzuki,Mehran,13.171155446333852
7866344,Unknown,Unknown,Swatmingora,White,1600.0,Unknown,Nissan,200000,Sunny,Mardan,Manual,1905.0,450000.0,Nissan,Other,13.017005083966255
7866358,Unknown,Compact sedan,Lahore,Taffeta White,1200.0,Petrol,Honda,9100,City,Islamabad,Manual,1905.0,4700000.0,Honda,City,15.363073279446223
7324400,Imported,SUV,Islamabad,Crystal Pearl,3400.0,Petrol,Toyota,105000,Prado,Lahore,Automatic,1905.0,13000000.0,Toyota,Prado,16.380459992348886
7866310,Unknown,Sedan,D.G.Khan,White,1500.0,Petrol,Honda,63000,City,Lahore,Manual,1905.0,3625000.0,Honda,City,15.103365122132944
7866356,Unknown,Sedan,Nowshera,Unknown,1300.0,Petrol,Toyota,90000,Corolla,Islamabad,Automatic,1905.0,4000000.0,Toyota,Corolla,15.201805169084134
7865484,Unknown,SUV,Lahore,Polar White,1999.0,Petrol,Hyundai,10000,Tucson,Lahore,Automatic,1905.0,9000000.0,Hyundai,Other,16.012735246411598
7866349,Unknown,Sedan,Karachi,Black,1600.0,Petrol,Honda,147000,Civic,Sindh,Automatic,1905.0,1625000.0,Honda,Civic,14.301018989130402
7866371,Imported,Hatchback,Karachi,Unknown,660.0,Petrol,Daihatsu,83500,Mira,Karachi,Automatic,1905.0,2100000.0,Daihatsu,Mira,14.557448378884015
7866366,Unknown,Compact sedan,Nowshera,White,1200.0,Petrol,Honda,500,City,Islamabad,Manual,1905.0,4850000.0,Honda,City,15.394489469099211
7866370,Unknown,Sedan,Islamabad,White,1500.0,Petrol,Toyota,39000,Yaris,Islamabad,Automatic,1905.0,4575000.0,Toyota,Yaris,15.336117475270969
7866374,Unknown,SUV,Lahore,Graphite Grey,1999.0,Petrol,Hyundai,16800,Tucson,Islamabad,Automatic,1905.0,8700000.0,Hyundai,Other,15.978833698567334
7866378,Imported,Micro Van,Rawalpindi,White,660.0,Petrol,Nissan,135000,Clipper,Islamabad,Automatic,1905.0,1650000.0,Nissan,Other,14.316286451937186
7866379,Imported,Mini Van,Karachi,Silver,660.0,Petrol,Daihatsu,97900,Hijet,Karachi,Automatic,1905.0,2250000.0,Daihatsu,Other,14.626441218624949
7865858,Unknown,Sedan,Sialkot,Black,1800.0,Petrol,Honda,109000,Civic,Islamabad,Manual,1905.0,2700000.0,Honda,Civic,14.80876270134486
7866372,Unknown,Sedan,Rawalpindi,Black,1300.0,Petrol,Toyota,115000,Corolla,Islamabad,Manual,1905.0,2550000.0,Toyota,Corolla,14.751604309291395
7866334,Unknown,Hatchback,Sargodha,White,1000.0,Petrol,Suzuki,7000,Cultus,Un-Registered,Manual,1905.0,3950000.0,Suzuki,Cultus,15.18922639004183
7866389,Unknown,Sedan,Karachi,Super White,1600.0,Petrol,Toyota,85000,Corolla,Sindh,Automatic,1905.0,4590000.0,Toyota,Corolla,15.339390799901627
7866398,Unknown,Sedan,Pak,Black,1300.0,Petrol,Toyota,120700,Corolla,Lahore,Manual,1905.0,3025000.0,Toyota,Corolla,14.922421980025536
7866385,Unknown,Hatchback,Faisalabad,Solid White,1000.0,Petrol,Suzuki,80000,Cultus,Lahore,Manual,1905.0,1720000.0,Suzuki,Cultus,14.357835430184815
7866391,Unknown,Hatchback,Rawalpindi,Solid White,1300.0,Petrol,Suzuki,128000,Swift,Islamabad,Automatic,1905.0,2550000.0,Suzuki,Swift,14.751604309291395
7866387,Imported,Unknown,Karachi,White,1300.0,Petrol,Nissan,10000,Sunny,Karachi,Manual,1905.0,290000.0,Nissan,Other,12.577639650232573
7866384,Unknown,Sedan,Gujranwala,Silver,1800.0,Petrol,Honda,136000,Civic,Lahore,Automatic,1905.0,2725000.0,Honda,Civic,14.817979353051891
7866393,Unknown,Sedan,Lahore,Ash Gray,1300.0,Petrol,Suzuki,125585,Margalla,Punjab,Manual,1905.0,675000.0,Suzuki,Other,13.42246945133505
7866292,Imported,Unknown,Piplan,Grey,3500.0,Petrol,Toyota,200000,Prado,Lahore,Automatic,1905.0,4500000.0,Toyota,Prado,15.319588176962746
7866294,Unknown,Sedan,Karachi,Silky Silver,1800.0,Petrol,Honda,96000,Civic,Karachi,Automatic,1905.0,2250000.0,Honda,Civic,14.626441218624949
7866295,Imported,Sedan,Karachi,Super White,1800.0,Hybrid,Toyota,143000,Prius,Karachi,Automatic,1905.0,4700000.0,Toyota,Prius,15.363073279446223
7687972,Unknown,Sedan,Hayatabad,Grey,1300.0,Petrol,Toyota,50000,Corolla,Islamabad,Automatic,1905.0,4750000.0,Toyota,Corolla,15.373655386537118
7866299,Unknown,Hatchback,Lahore,Solid White,660.0,Petrol,Suzuki,9500,Alto,Punjab,Manual,1905.0,2450000.0,Suzuki,Alto,14.711598990684092
7866152,Unknown,Sedan,Swabi,strong blue,1300.0,Petrol,Toyota,12345,Corolla,Lahore,Automatic,1905.0,1800000.0,Toyota,Corolla,14.403297778421795
7866218,Imported,Unknown,Karachi,Beige,660.0,Petrol,Daihatsu,114000,Esse,Karachi,Automatic,1905.0,1595000.0,Daihatsu,Other,14.282384921160133
7693585,Unknown,Hatchback,Karachi,White,800.0,Petrol,Chevrolet,251677,Exclusive,Karachi,Manual,1905.0,510000.0,Other,Other,13.1421679654829
7866301,Imported,Hatchback,Islamabad,White,1000.0,Petrol,Toyota,69000,Passo,Islamabad,Automatic,1905.0,3650000.0,Toyota,Passo,15.11023799953124
7866302,Imported,Unknown,Lahore,White,660.0,Petrol,Daihatsu,93000,Hijet,Lahore,Automatic,1905.0,1350000.0,Daihatsu,Other,14.115615891155079
7866317,Unknown,Hatchback,Rawalpindi,White,1000.0,Petrol,Suzuki,82000,Wagon,Islamabad,Manual,1905.0,2235000.0,Suzuki,Wagon,14.619752233457
7866307,Unknown,Compact sedan,Mardan,Taffeta White,1200.0,Petrol,Honda,26000,City,Islamabad,Manual,1905.0,5500000.0,Honda,City,15.520258832020865
7866312,Imported,Unknown,Karachi,Silver,3000.0,Petrol,Mercedes,100458,Benz,Karachi,Automatic,1905.0,8600000.0,Mercedes,Benz,15.967272877502799
7866309,Unknown,Hatchback,Islamabad,Grey,800.0,Petrol,Suzuki,5500,Mehran,Islamabad,Manual,1905.0,1240000.0,Suzuki,Mehran,14.030622744032508
7866272,Unknown,Hatchback,Gujranwala,White,1000.0,Petrol,Suzuki,22000,Wagon,Gujranwala,Manual,1905.0,2500000.0,Suzuki,Wagon,14.731801689838349
7866328,Unknown,Sedan,Multan,White,1300.0,Petrol,Honda,22480,City,Multan,Manual,1905.0,4100000.0,Honda,City,15.226497775576945
7866329,Unknown,Compact sedan,Lahore,Taffeta White,1200.0,Petrol,Honda,22000,City,Lahore,Automatic,1905.0,4725000.0,Honda,City,15.36837833055017
7866331,Unknown,Pick Up,Karachi,White,800.0,Petrol,Suzuki,16000,Ravi,Karachi,Manual,1905.0,1610000.0,Suzuki,Other,14.291745358078465
7866332,Unknown,Sedan,Faisalabad,Polar White,1999.0,Petrol,Hyundai,2200,Elantra,Islamabad,Automatic,1905.0,7400000.0,Hyundai,Other,15.816990693309524
7866324,Unknown,Hatchback,Islamabad,White,1000.0,Petrol,Suzuki,110000,Cultus,Lahore,Manual,1905.0,880000.0,Suzuki,Cultus,13.68767832281738
7866325,Imported,Mini Van,Islamabad,Silver,660.0,Petrol,Daihatsu,137000,Hijet,Islamabad,Automatic,1905.0,1850000.0,Daihatsu,Other,14.430696737594902
7866243,Unknown,Sedan,Multan,Burgundy,1800.0,Petrol,Honda,54000,Civic,Punjab,Automatic,1905.0,6150000.0,Honda,Civic,15.631962802384313
7866250,Unknown,Sedan,Faisalabad,White,1600.0,Petrol,Toyota,102685,Corolla,Lahore,Manual,1905.0,880000.0,Toyota,Corolla,13.68767832281738
7866261,Unknown,Sedan,Swat,Super White,1300.0,Petrol,Toyota,34000,Yaris,Islamabad,Manual,1905.0,4300000.0,Toyota,Yaris,15.274125813221904
7866247,Imported,Unknown,Karachi,Silver,1500.0,Hybrid,Toyota,69000,Sienta,Un-Registered,Automatic,1905.0,6650000.0,Toyota,Other,15.710127563007966
7866244,Unknown,Unknown,Kharian,White,2000.0,Diesel,Toyota,200000,Corolla,Karachi,Manual,1905.0,1000000.0,Toyota,Corolla,13.815511557963774
7866253,Unknown,Sedan,Chiniot,Gold,1300.0,Petrol,Suzuki,260407,Baleno,Lahore,Manual,1905.0,930000.0,Suzuki,Other,13.742940940397677
7866268,Imported,Hatchback,Lahore,White,660.0,Petrol,Suzuki,73000,Wagon,Lahore,Automatic,1905.0,2400000.0,Suzuki,Wagon,14.690979711984754
7866266,Imported,Hatchback,Dera,Polar White,1000.0,Petrol,Toyota,130000,Vitz,Lahore,Automatic,1905.0,2000000.0,Toyota,Vitz,14.508658238524095
7866263,Imported,Crossover,Lahore,White,1500.0,Hybrid,Honda,80000,Vezel,Punjab,Automatic,1905.0,4650000.0,Honda,Vezel,15.35237799261728
7784628,Imported,Hatchback,Islamabad,White,660.0,Petrol,Suzuki,24000,Alto,Un-Registered,Automatic,1905.0,3580000.0,Suzuki,Alto,15.090873637706453
7667041,Unknown,Hatchback,Peshawar,White,1000.0,Petrol,Suzuki,165000,Wagon,Islamabad,Manual,1905.0,2030000.0,Suzuki,Wagon,14.523546843628687
7866271,Unknown,Hatchback,Multan,Silver,1300.0,Petrol,Suzuki,150000,Swift,Multan,Manual,1905.0,1600000.0,Suzuki,Swift,14.285514812209815
7866276,Imported,Unknown,Mansehra,White,1500.0,Petrol,Toyota,205632,Corolla,Peshawar,Automatic,1905.0,1550000.0,Toyota,Corolla,14.253766134056512
7866275,Imported,Crossover,Islamabad,Grey,1800.0,Hybrid,Toyota,12000,C-HR,Islamabad,Automatic,1905.0,11000000.0,Toyota,Other,16.213405921671733
7866277,Unknown,Hatchback,Lahore,Graphite Grey,1000.0,Petrol,Suzuki,106000,Cultus,Lahore,Manual,1905.0,995000.0,Suzuki,Cultus,13.81049902116535
7866279,Imported,Micro Van,Islamabad,White,660.0,Petrol,Suzuki,90000,Every,Un-Registered,Automatic,1905.0,2650000.0,Suzuki,Every,14.790070575320824
7866283,Unknown,Van,Farooqabad,Solid White,800.0,Petrol,Suzuki,57889,Bolan,Rawalpindi,Manual,1905.0,1200000.0,Suzuki,Bolan,13.997832948091215
7866280,Unknown,Sedan,Karachi,Maroon,1800.0,Petrol,Honda,24000,Civic,Karachi,Automatic,1905.0,6175000.0,Honda,Civic,15.636019602421621
7866282,Unknown,Unknown,Swatmingora,Blue,660.0,Petrol,Daihatsu,60000,Mira,Un-Registered,Automatic,1905.0,550000.0,Daihatsu,Mira,13.217675375388819
7866287,Unknown,Sedan,Islamabad,Green,1800.0,Petrol,Honda,50,Civic,Lahore,Automatic,1905.0,1789000.0,Honda,Civic,14.397167921462193
7866285,Unknown,Sedan,Lahore,White,1300.0,Petrol,Changan,72000,Alsvin,Punjab,Manual,1905.0,3250000.0,Changan,Other,14.99416586199818
7866219,Unknown,Sedan,Gujranwala,Crystal Black,1300.0,Petrol,Honda,198000,City,Lahore,Manual,1905.0,1580000.0,Honda,City,14.272936037914342
7866217,Unknown,Sedan,Khanpur,Attitude Black,1300.0,Petrol,Toyota,132000,Corolla,Lahore,Manual,1905.0,2500000.0,Toyota,Corolla,14.731801689838349
7866288,Unknown,Hatchback,Faisalabad,White,1000.0,Petrol,Hyundai,123123,Santro,Faisalabad,Manual,1905.0,1330000.0,Hyundai,Other,14.100690252077353
7866240,Unknown,Hatchback,Sialkot,White,1000.0,Petrol,Suzuki,21000,Wagon,Islamabad,Automatic,1905.0,3250000.0,Suzuki,Wagon,14.99416586199818
7866179,Unknown,Hatchback,Karachi,Solid White,1242.0,Petrol,Suzuki,10000,Swift,Sindh,Automatic,1905.0,4750000.0,Suzuki,Swift,15.373655386537118
7866176,Imported,Sedan,Lahore,White,1800.0,Petrol,Audi,50200,A6,Lahore,Automatic,1905.0,16300000.0,Audi,Other,16.60667572712668
7815820,Imported,Hatchback,Karachi,Blue,1000.0,Petrol,Toyota,16999,Passo,Un-Registered,Automatic,1905.0,4250000.0,Toyota,Passo,15.26242977619469
7866184,Unknown,Hatchback,Charsadda,White,1000.0,Petrol,Suzuki,30000,Cultus,Lahore,Manual,1905.0,1120000.0,Suzuki,Cultus,13.928840136128022
7866189,Imported,Hatchback,Charsadda,Brown,660.0,Petrol,Suzuki,137000,Wagon,Sindh,Automatic,1905.0,1870000.0,Suzuki,Wagon,14.441449523589984
7866183,Unknown,Sedan,Peshawar,White,1500.0,Petrol,Honda,84000,City,Islamabad,Automatic,1905.0,4200000.0,Honda,City,15.250595321348806
7866204,Imported,Sedan,Peshawar,White,1500.0,Petrol,Toyota,154728,Corolla,Lahore,Manual,1905.0,1500000.0,Toyota,Corolla,14.220976332738882
7866200,Imported,Compact SUV,Sialkot,Unknown,3500.0,Petrol,KIA,8000,Sorento,Islamabad,Automatic,1905.0,11000000.0,KIA,Other,16.213405921671733
7866206,Unknown,Sedan,Gujranwala,Crystal Black,1800.0,Petrol,Honda,240000,Civic,Faisalabad,Automatic,1905.0,1670000.0,Honda,Civic,14.328334783195153
7866194,Unknown,Crossover,Lahore,Black,1498.0,Petrol,DFSK,59000,Glory,Lahore,Automatic,1905.0,5600000.0,DFSK,Other,15.53827733427679
7866205,Unknown,Double Cabin,Islamabad,Super White,2800.0,Diesel,Toyota,60000,Hilux,Karachi,Automatic,1905.0,13500000.0,Toyota,Hilux,16.41820031748273
7866014,Unknown,Unknown,Islamabad,White,1800.0,Petrol,Honda,80000,Civic,Islamabad,Automatic,1905.0,4820000.0,Honda,Civic,15.388284693495642
